"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 22 21:02:53 UTC 2025","Wed Oct 22 21:03:44 UTC 2025","50389","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_7_0_change_stage","
    Test Case: NAF-73 - NAF 81, random stage change
    As a registered user I can edit my current stage
    Scenario: Change Stage
    
    Steps:
    1. Open the app, assume the user is logged in   
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Stage"" button
    5. Click on ""Change"" button
    6. Verify stage is changed
    "
"passed","Wed Oct 22 20:48:49 UTC 2025","Wed Oct 22 20:49:41 UTC 2025","51978","tests.android","test_2_Authentication","TestAuthentication","","","test_NAF_2_4_0_stay_logged_in_quick","
    Test Case: NAF-19
    As a user, I want to stay logged in for as long as possible, so that I don't have to log in frequently
    Scenario: Stay Logged In (Quick Test - 30 seconds)
    
    Steps:
    1. Open the app, user is already logged in
    2. Close the app, wait for 30 seconds
    3. Open the app, User is still logged in and is redirected to the Home page
    "
"passed","Wed Oct 22 21:07:52 UTC 2025","Wed Oct 22 21:11:16 UTC 2025","204147","tests.android","test_4_Program_Management","TestProgramManagement","","","test_NAF_4_8_0_comment_under_enrolled_program","
    Test Case: NAF-110
    As a user I should be able to check programs details
    Scenario: Comment under enrolled program
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click Day 1 video
    6. Click comments entry
    7. Click write a comment
    8. Enter comment and send
    9. Verify comment is posted
    "
"passed","Wed Oct 22 20:51:35 UTC 2025","Wed Oct 22 20:52:38 UTC 2025","63261","tests.android","test_2_Authentication_logout","TestLogout","","","test_logout_and_relogin","
    Test Case: NAF-433
    As a user, I want to be able to log out from the app
    Scenario: Logout and Relogin
    
    Steps:
    1. Open the app
    2. Go to ""My Profile"" button
    3. Click on ""Log out"" button
    4. Verify successful logout
    5. Click on ""Log in"" button
    6. Verify successful login
    
    Expected Result: User should be successfully logged in and redirected to the main app
    "
"passed","Wed Oct 22 21:03:47 UTC 2025","Wed Oct 22 21:05:12 UTC 2025","84954","tests.android","test_4_Program_Management","TestProgramManagement","","","test_NAF_4_2_0_valid_program_selection_and_start","
    Test Case: NAF-91
    As a user during onboarding, I should be able to start one of the recommended programs right from the onboarding
    Scenario: Valid program selection and start
    Steps:
    1. Open the app, assume the user is logged in
    2. Click on first recommended program
    3. Verify 'Start Program' button is displayed
    4. Click on 'Start Program' button
    5. Finish first day of the program
    "
"passed","Wed Oct 22 20:57:14 UTC 2025","Wed Oct 22 20:57:47 UTC 2025","32380","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_modify_mobile","
    Test Case: NAF-60
    As a registered user I can view and update my profile settings
    Scenario: Modify Mobile
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter mobile number
    5. Click on ""Save"" button   
    "
"passed","Wed Oct 22 20:45:01 UTC 2025","Wed Oct 22 20:45:43 UTC 2025","42311","tests.android","test_2_Authentication","TestAuthentication","","","test_NAF_2_2_0_login_with_wrong_password","
    Test Case: NAF-14
    As a user, I want to log in with my email and password
    Scenario: Login Unsuccessful due to Incorrect Password
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter valid email: qingqin@topflightapps.com
    5. Enter incorrect password: Aa1234567
    6. Click ""Log in"" button
    7. Verify error message appears
    
    Expected Result: Error message ""The password you entered is incorrect"" should be displayed
    "
"passed","Wed Oct 22 21:15:59 UTC 2025","Wed Oct 22 21:15:59 UTC 2025","0","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_2_0_verify_edit_post_after_sending","
    Test Case: NAF-432
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify edit post after sending
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find first post with three dots (more options)
    4. Click three dots and check for Edit option
    5. If Edit option exists, click Edit
    6. Update post text to ""Test edit post""
    7. Click Post button
    8. Verify updated post is visible in feed
    
    Expected Result: Post should be editable if edit functionality is implemented
    "
"passed","Wed Oct 22 20:47:35 UTC 2025","Wed Oct 22 20:48:01 UTC 2025","26251","tests.android","test_2_Authentication","TestAuthentication","","","test_NAF_2_2_0_successful_login","
    Test Case: NAF-12
    As a user, I want to log in with my email and password
    Scenario: Successful Login
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter valid email and password
    5. Click ""Log in"" button
    6. Verify successful login
    
    Expected Result: User should be successfully logged in and redirected to the main app
    "
"passed","Wed Oct 22 20:57:58 UTC 2025","Wed Oct 22 20:58:33 UTC 2025","35031","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_change_password","
    Test Case: NAF-62, NAF-63
    As a registered user I can view and update my profile settings
    Scenario: Change Password
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Change Password"" button
    6. Enter new password
    7. Enter confirm password
    8. Click on ""Save"" button
    9. Verify password is changed
    "
"passed","Wed Oct 22 21:16:10 UTC 2025","Wed Oct 22 21:17:50 UTC 2025","100313","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_2_0_verify_viewing_comments_on_post","
    Test Case: NAF-269
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify viewing comments on a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click on a comment button for any post
    4. Verify comment section opens
    5. Add a comment
    6. Verify comment is posted successfully
    
    Expected Result: User should be able to view and add comments to posts
    "
"passed","Wed Oct 22 20:43:35 UTC 2025","Wed Oct 22 20:44:14 UTC 2025","38206","tests.android","test_2_Authentication","TestAuthentication","","","test_NAF_2_2_0_login_with_wrong_email","
    Test Case: NAF-15
    As a user, I want to log in with my email and password
    Scenario: Login Unsuccessful due to Non-existent Email
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter non-existent email: test@example.com
    5. Enter password: testpassword
    6. Click ""Log in"" button    
    7. Verify error message appears
    
    Expected Result: Error message ""There is no account associated with this email. Please sign up."" should be displayed
    "
"skipped","Wed Oct 22 20:55:50 UTC 2025","Wed Oct 22 20:55:50 UTC 2025","0","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_3_0_edit_profile_picture","
    Test Case: NAF-40
    As a registered user I can view and update profile image
    Scenario: Edit Profile Picture
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Take a picture"" button (might not stable on simulator)
    5. Select a photo from the device
    
    Note: This test is skipped because camera functionality is not supported in the current simulator
    "
"passed","Wed Oct 22 21:15:35 UTC 2025","Wed Oct 22 21:15:49 UTC 2025","14001","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_2_0_verify_post_fields_after_sending","
    Test Case: NAF-268
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify post fields after sending
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click ""NEW POST"" button
    4. Verify post input field is present and editable
    5. Enter text content
    6. Click ""Post"" button
    7. Verify post fields are cleared after sending
    
    Expected Result: Post input field should be present, editable, and cleared after posting
    "
"passed","Wed Oct 22 21:15:11 UTC 2025","Wed Oct 22 21:15:24 UTC 2025","12489","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_2_0_create_text_only_post","
    Test Case: NAF-266
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify creating a text-only post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click ""NEW POST"" button
    4. Enter text content
    5. Click ""Post"" button
    6. Verify post is created successfully
    
    Expected Result: Text-only post should be created and visible in the community feed
    "
"passed","Wed Oct 22 21:01:59 UTC 2025","Wed Oct 22 21:02:42 UTC 2025","42932","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_5_0_delete_kids","
    Test Case: NAF-47
    As a registered user I can add my kids info in my profile page
    Scenario: Delete Kids
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Add a child"" button
    4. Enter child's name
    5. Enter child's age
    6. Click on ""Save"" button
    7. Verify child's info is added
    8. Click on ""Edit"" button
    9. Click on ""Delete"" button
    10. Verify child's info is deleted
    "
"passed","Wed Oct 22 21:18:15 UTC 2025","Wed Oct 22 21:20:14 UTC 2025","119672","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_4_0_verify_adding_comment_to_post","
    Test Case: NAF-272
    As a user, I want to interact with post: 'Like' post, leave comments
    Scenario: Verify adding a comment to a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to 'Community' tab
    3. Find a post with comments
    4. Click on comment button
    5. Add a new comment
    6. Verify comment is added successfully
    
    Expected Result: User should be able to add comments to posts
    "
"passed","Wed Oct 22 21:11:20 UTC 2025","Wed Oct 22 21:12:42 UTC 2025","82015","tests.android","test_4_Program_Management","TestProgramManagement","","","test_NAF_4_10_0_mark_step_as_complete","
    Test Case: NAF-133
    As a user I should be able to make progress in the program by completing each step of it
    Scenario: Mark step as complete
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click Day 1 video
    6. Click 'Mark as complete' button
    7. Verify 'Day 1 complete!' popup is displayed
    8. Click 'Back Home' button
    9. Verify progress is not 0%
    "
"passed","Wed Oct 22 21:14:59 UTC 2025","Wed Oct 22 21:15:01 UTC 2025","2198","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_1_0_verify_community_feed_navigation","
    Test Case: NAF-265
    As a user, I want to join a community based on my selected stage during onboarding.
    Scenario: Verify community feed navigation
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Verify community feed is displayed
    4. Verify community feed navigation is working
    "
"passed","Wed Oct 22 20:58:45 UTC 2025","Wed Oct 22 21:00:58 UTC 2025","133063","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_change_password_wrong_old_password","
    Test Case: NAF-63
    As a registered user I can view and update my profile settings
    Scenario: Change Password, Fail with Old Password and Success with New Password
    
    Steps:
    1. Open the app, the user is logged in
    2. Log out
    3. Login with old password, should fail
    4. Login with new password, should success
    5. reset the password with default old one
    "
