"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 03 19:10:45 UTC 2025","Mon Nov 03 19:11:29 UTC 2025","43090","tests","test_9_Programs_Management","","","","test_NAF_9_8_0_Edit_Program","
Test that an admin user can create and edit programs.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Wait for page to load after program creation
6. Edit the created program
7. Verify changes are saved successfully
"
"passed","Mon Nov 03 19:12:10 UTC 2025","Mon Nov 03 19:12:51 UTC 2025","40253","tests","test_9_Programs_Management","","","","test_NAF_9_9_0_Popular_Nutrition_One_Tag_Selected","
Verify user can only choose one tag

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Verify Popular or Nutrition tag is not selected by default
6. Toggle Popular or Nutrition tag
7. Verify tag is selected
8. Toggle Popular or Nutrition tag
9. Verify tag is not selected
6. Verify program is successfully deleted
"
"passed","Mon Nov 03 19:15:28 UTC 2025","Mon Nov 03 19:15:50 UTC 2025","21387","tests","test_11_CMS_Notifications","","","","test_CMS_11_6_0_Mark_Multiple_Notifications_As_Read","
Test Case 205: Verify that marking multiple notifications as read works correctly.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark multiple notifications as read (up to 3)
5. Verify each notification is marked as read
"
"passed","Mon Nov 03 19:19:20 UTC 2025","Mon Nov 03 19:19:49 UTC 2025","29220","tests","test_12_CMS_Communities","","","","test_NAF_12_1_0_View_All_Communities","
Test Case 224: Verify Community Groups Visibility in CMS

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Verify visibility of all community groups
5. Check each community individually (Pregnant, Trying to Conceive, Postpartum)
"
"passed","Mon Nov 03 19:14:42 UTC 2025","Mon Nov 03 19:15:03 UTC 2025","20773","tests","test_11_CMS_Notifications","","","","test_CMS_11_4_0_Verify_Unread_Notifications_Exist","
Test Case 203: Verify that there is at least one unread notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Verify notification columns are visible
7. Verify all required columns are present
"
"passed","Mon Nov 03 19:18:01 UTC 2025","Mon Nov 03 19:18:23 UTC 2025","21666","tests","test_11_CMS_Notifications","","","","test_CMS_11_12_0_Close_Comments_View","
Test Case 212: Verify ability to close comments view.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Close the comments view using Escape key
8. Verify comments view is closed successfully
"
"passed","Mon Nov 03 19:15:50 UTC 2025","Mon Nov 03 19:16:12 UTC 2025","21979","tests","test_11_CMS_Notifications","","","","test_CMS_11_7_0_Mark_Single_Notification_As_Read_Unread","
Test Case 207: Verify marking a single notification as read and unread.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark a single notification as read
5. Mark the same notification as unread
6. Verify status changes correctly
"
"passed","Mon Nov 03 19:21:33 UTC 2025","Mon Nov 03 19:22:22 UTC 2025","49230","tests","test_12_CMS_Communities","","","","test_NAF_12_6_0_pin_unpin_community_post","
Test Case 254: Verify Pinning a Post
Test Case 255: Verify Post Pinned to Top of Community Thread
Test Case 256: Verify Unpinning a Post

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Create a new post with image
5. Publish the post and verify creation
6. Pin the post
7. Unpin the post
8. Verify pin/unpin functionality works correctly
"
"passed","Mon Nov 03 19:18:46 UTC 2025","Mon Nov 03 19:19:20 UTC 2025","33891","tests","test_11_CMS_Notifications","","","","test_CMS_11_14_0_Delete_From_Comment_Thread","
Test Case 214: Verify ability to delete comment from comment/question thread.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Open the first comment thread
7. Delete comment in thread
8. Verify comment is deleted successfully
"
"passed","Mon Nov 03 19:16:35 UTC 2025","Mon Nov 03 19:16:57 UTC 2025","22162","tests","test_11_CMS_Notifications","","","","test_CMS_11_9_0_Access_Comment_From_Notification","
Test Case 209: Verify ability to access comment from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Verify user is redirected to Comments view
8. Verify comment view access is successful
"
"passed","Mon Nov 03 19:07:19 UTC 2025","Mon Nov 03 19:07:41 UTC 2025","22009","tests","test_7_CMS_Authentication","","","","test_NAF_7_2_0_Login_As_Admin","
Test that a user with admin role can login to the content management platform 
using the same credentials as for the mobile app.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
"
"passed","Mon Nov 03 19:16:57 UTC 2025","Mon Nov 03 19:17:30 UTC 2025","32532","tests","test_11_CMS_Notifications","","","","test_CMS_11_10_0_Reply_To_Comment","
Test Case 210: Verify ability to reply to a comment from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Reply to the selected comment
8. Verify reply functionality works correctly
"
"passed","Mon Nov 03 19:13:57 UTC 2025","Mon Nov 03 19:14:19 UTC 2025","22043","tests","test_11_CMS_Notifications","","","","test_CMS_11_2_0_Mark_First_Notification_As_Read","
Test Case 201: Verify the ""Mark as read"" button functionality.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark the first notification as read
5. Verify notification status changes
"
"passed","Mon Nov 03 19:14:19 UTC 2025","Mon Nov 03 19:14:42 UTC 2025","23056","tests","test_11_CMS_Notifications","","","","test_CMS_11_3_0_Switch_Between_Tabs","
Test Case 202: Verify the switching between ""Unread"" and ""Read"" tabs.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Switch to Read tab
5. Switch to Unread tab
6. Verify tab switching works correctly
"
"passed","Mon Nov 03 19:10:03 UTC 2025","Mon Nov 03 19:10:45 UTC 2025","42926","tests","test_9_Programs_Management","","","","test_NAF_9_6_0_Delete_Program","
Test that an admin user can delete program using the 3 dots menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Delete the program using 3 dots menu
6. Verify program is successfully deleted
"
"passed","Mon Nov 03 19:19:49 UTC 2025","Mon Nov 03 19:20:42 UTC 2025","53116","tests","test_12_CMS_Communities","","","","test_NAF_12_2_0_Create_Post_In_Community","
Test Case 225: Verify Admin Post Creation with Text and Image
Test Case 226: Verify Admin Post Draft Saving
Test Case 229: Verify Published Post Information

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Community page
4. Create a post with image and publish it
5. Verify the post is created and displayed
6. Create another post and save as draft
"
