"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Test Case: NAF-433
    As a user, I want to be able to log out from the app
    Scenario: Logout and Relogin
    
    Steps:
    1. Open the app
    2. Go to ""My Profile"" button
    3. Click on ""Log out"" button
    4. Verify successful logout
    5. Click on ""Log in"" button
    6. Verify successful login
    
    Expected Result: User should be successfully logged in and redirected to the main app
    ","1","test_logout_and_relogin","tests.ios","Tue Aug 19 21:09:25 CST 2025","passed","Tue Aug 19 21:09:25 CST 2025","TestLogout","test_2_Authentication_logout","",""
"
    Test Case: NAF-16
    As a user I want to reset my password if I forget it
    Scenario: Successful Password Reset Request
    
    Steps:
    1. Open the app, Go to the Login page
    2. Click the 'forgot password?' link
    3. Enter a valid registered email
    4. Click 'Submit' button
    ","18015","test_NAF_2_3_0_successful_password_reset_request","tests.ios","Tue Aug 19 21:04:08 CST 2025","passed","Tue Aug 19 21:04:26 CST 2025","TestAuthentication","test_2_Authentication","",""
"
Test Case 207: Verify marking a single notification as read and unread.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark a single notification as read
5. Mark the same notification as unread
6. Verify status changes correctly
","9052","test_CMS_207_Mark_Single_Notification_As_Read_Unread","tests","Tue Aug 19 20:39:32 CST 2025","passed","Tue Aug 19 20:39:41 CST 2025","","test_11_CMS_Notifications","",""
"
Test Case 202: Verify the switching between ""Unread"" and ""Read"" tabs.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Switch to Read tab
5. Switch to Unread tab
6. Verify tab switching works correctly
","5766","test_CMS_202_Switch_Between_Tabs","tests","Tue Aug 19 20:38:58 CST 2025","passed","Tue Aug 19 20:39:04 CST 2025","","test_11_CMS_Notifications","",""
"
    Test Case: NAF-272
    As a user, I want to interact with post: ""Like"" post, leave comments
    Scenario: Verify adding a comment to a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find a post with comments
    4. Click on comment button
    5. Add a new comment
    6. Verify comment is added successfully
    
    Expected Result: User should be able to add comments to posts
    ","1","test_NAF_14_4_0_verify_adding_comment_to_post","tests.ios","Tue Aug 19 21:09:03 CST 2025","passed","Tue Aug 19 21:09:03 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-133
    As a user I should be able to make progress in the program by completing each step of it
    Scenario: Mark step as complete
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click Day 1 video
    6. Click 'Mark as complete' button
    7. Verify 'Day 1 complete!' popup is displayed
    8. Click 'Back Home' button
    9. Verify progress is not 0%
    ","0","test_NAF_4_10_0_mark_step_as_complete","tests.ios","Tue Aug 19 21:07:59 CST 2025","passed","Tue Aug 19 21:07:59 CST 2025","TestProgramManagement","test_4_Program_Management","",""
"
Test that an admin user can search videos by video title.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Search for the uploaded video by title
6. Verify search results display the correct video
","16658","test_NAF_8_3_0_Search_Videos","tests","Tue Aug 19 20:34:40 CST 2025","passed","Tue Aug 19 20:34:57 CST 2025","","test_8_CMS_Video_Management","",""
"
Test that an admin user can upload a new video to the platform with unpublished status.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Verify video is uploaded with unpublished status
6. Verify video appears in the videos list
","18105","test_NAF_8_7_0_Upload_Video_With_Unpublished_Status","tests","Tue Aug 19 20:34:57 CST 2025","passed","Tue Aug 19 20:35:15 CST 2025","","test_8_CMS_Video_Management","",""
"
    Test Case: NAF-42
    As a registered user I can add my kids info in my profile page
    Scenario: Add Kids
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Add a child"" button
    4. Enter child's name
    5. Enter child's age
    6. Click on ""Save"" button
    7. Verify child's info is added
    ","28238","test_NAF_3_5_0_add_kids","tests.android","Tue Aug 19 20:52:03 CST 2025","passed","Tue Aug 19 20:52:31 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
Test that an admin user can navigate to the program section of the app through the side menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section via side menu
4. Verify successful navigation to programs section
","6925","test_NAF_9_1_0_Navigate_To_Programs_Section","tests","Tue Aug 19 20:37:00 CST 2025","passed","Tue Aug 19 20:37:06 CST 2025","","test_9_Programs_Management","",""
"
Test that an admin user can create and edit programs.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Wait for page to load after program creation
6. Edit the created program
7. Verify changes are saved successfully
","28988","test_NAF_980_Edit_Program","tests","Tue Aug 19 20:38:13 CST 2025","passed","Tue Aug 19 20:38:42 CST 2025","","test_9_Programs_Management","",""
"
    Test Case: NAF-433
    As a user, I want to be able to log out from the app
    Scenario: Logout
    
    Steps:
    1. Open the app
    2. Go to ""My Profile"" button
    3. Click on ""Log out"" button
    4. Verify successful logout
    
    Expected Result: User should be successfully logged out and redirected to the welcome page
    ","0","test_logout_returns_to_welcome_page","tests.ios","Tue Aug 19 21:09:33 CST 2025","passed","Tue Aug 19 21:09:33 CST 2025","TestLogout","test_2_Authentication_logout","",""
"
Test that an admin user can delete program using the 3 dots menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Delete the program using 3 dots menu
6. Verify program is successfully deleted
","31612","test_NAF_960_Delete_Program","tests","Tue Aug 19 20:37:42 CST 2025","passed","Tue Aug 19 20:38:13 CST 2025","","test_9_Programs_Management","",""
"
    Test Case: NAF-91
    As a user during onboarding, I should be able to start one of the recommended programs right from the onboarding
    Scenario: Valid program selection and start
    Steps:
    1. Open the app, assume the user is logged in
    2. Click on first recommended program
    3. Verify 'Start Program' button is displayed
    4. Click on 'Start Program' button
    5. Finish first day of the program
    ","1664","test_NAF_4_2_0_valid_program_selection_and_start","tests.ios","Tue Aug 19 21:07:06 CST 2025","passed","Tue Aug 19 21:07:08 CST 2025","TestProgramManagement","test_4_Program_Management","",""
"
Test Case 209: Verify ability to access comment from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Verify user is redirected to Comments view
8. Verify comment view access is successful
","6416","test_CMS_209_Access_Comment_From_Notification","tests","Tue Aug 19 20:39:57 CST 2025","passed","Tue Aug 19 20:40:04 CST 2025","","test_11_CMS_Notifications","",""
"
    Test Case: NAF-266
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify creating a text-only post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click ""NEW POST"" button
    4. Enter text content
    5. Click ""Post"" button
    6. Verify post is created successfully
    
    Expected Result: Text-only post should be created and visible in the community feed
    ","0","test_NAF_14_2_0_create_text_only_post","tests.ios","Tue Aug 19 21:08:22 CST 2025","passed","Tue Aug 19 21:08:22 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-40
    As a registered user I can view and update profile image
    Scenario: Edit Profile Picture
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Take a picture"" button (might not stable on simulator)
    5. Select a photo from the device
    
    Note: This test is skipped because camera functionality is not supported in the current simulator
    ","0","test_NAF_3_3_0_edit_profile_picture","tests.android","Tue Aug 19 20:48:41 CST 2025","skipped","Tue Aug 19 20:48:41 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
Test that an admin user can pin and unpin selected posts.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Create a new post with image
5. Publish the post and verify creation
6. Pin the post
7. Unpin the post
8. Verify pin/unpin functionality works correctly
","47560","test_12_6_0_pin_unpin_community_post","tests","Tue Aug 19 20:43:22 CST 2025","passed","Tue Aug 19 20:44:09 CST 2025","","test_12_CMS_Communities","",""
"
    Test Case: NAF-268
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify post fields after sending
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click ""NEW POST"" button
    4. Verify post input field is present and editable
    5. Enter text content
    6. Click ""Post"" button
    7. Verify post fields are cleared after sending
    
    Expected Result: Post input field should be present, editable, and cleared after posting
    ","11762","test_NAF_14_2_0_verify_post_fields_after_sending","tests.android","Tue Aug 19 20:59:11 CST 2025","passed","Tue Aug 19 20:59:22 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-93, NAF-96, NAF-97
    As a user on the home page I should be able to see the list of recommended programs
    Scenario: View list of recommended programs
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Verify the list of recommended programs is displayed
    4. Click on a program card
    5. Verify program detail page is displayed
    6. Verify program card information is displayed
    7. Verify program detail page is displayed
    ","16987","test_NAF_4_3_0_view_recommended_programs","tests.android","Tue Aug 19 20:55:02 CST 2025","passed","Tue Aug 19 20:55:19 CST 2025","TestProgramManagement","test_4_Program_Management","",""
"
    Test Case: NAF-15
    As a user, I want to log in with my email and password
    Scenario: Login Unsuccessful due to Non-existent Email
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter non-existent email: test@example.com
    5. Enter password: testpassword
    6. Click ""Log in"" button    
    7. Verify error message appears
    
    Expected Result: Error message ""There is no account associated with this email. Please sign up."" should be displayed
    ","27284","test_NAF_2_2_0_login_with_wrong_email","tests.ios","Tue Aug 19 21:02:49 CST 2025","passed","Tue Aug 19 21:03:16 CST 2025","TestAuthentication","test_2_Authentication","",""
"
    Test Case: NAF-271
    As a user, I want to interact with post: ""Like"" post, leave comments
    Scenario: Verify liking a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find the first like button
    4. Record current like count
    5. Click like button
    6. Verify like count changes as expected
    
    Expected Result: User should be able to like posts and see like count change
    ","2634","test_NAF_14_4_0_verify_liking_post","tests.android","Tue Aug 19 21:00:49 CST 2025","passed","Tue Aug 19 21:00:52 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-271
    As a user, I want to interact with post: ""Like"" post, leave comments
    Scenario: Verify liking a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find the first like button
    4. Record current like count
    5. Click like button
    6. Verify like count changes as expected
    
    Expected Result: User should be able to like posts and see like count change
    ","1010","test_NAF_14_4_0_verify_liking_post","tests.ios","Tue Aug 19 21:09:13 CST 2025","passed","Tue Aug 19 21:09:14 CST 2025","TestCommunityManagement","test_14_Community","",""
"
Test that a user with admin role can successfully log out from the CMS.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
6. Click the logout button
7. Verify that the user is logged out
","8580","test_NAF_7_3_0_Logout_of_AdminPanel","tests","Tue Aug 19 20:33:40 CST 2025","passed","Tue Aug 19 20:33:49 CST 2025","","test_7_CMS_Authentication","",""
"
    Test Case: NAF-19
    As a user, I want to stay logged in for as long as possible, so that I don't have to log in frequently
    Scenario: Stay Logged In (Quick Test - 30 seconds)
    
    Steps:
    1. Open the app, user is already logged in
    2. Close the app, wait for 30 seconds
    3. Open the app, User is still logged in and is redirected to the Home page
    ","40816","test_NAF_2_4_0_stay_logged_in_quick","tests.ios","Tue Aug 19 21:05:14 CST 2025","passed","Tue Aug 19 21:05:55 CST 2025","TestAuthentication","test_2_Authentication","",""
"
    Test Case: NAF-73 - NAF 81, random stage change
    As a registered user I can edit my current stage
    Scenario: Change Stage
    
    Steps:
    1. Open the app, assume the user is logged in   
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Stage"" button
    5. Click on ""Change"" button
    6. Verify stage is changed
    ","10916","test_NAF_3_7_0_change_stage","tests.ios","Tue Aug 19 21:06:44 CST 2025","passed","Tue Aug 19 21:06:55 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
    Test Case: NAF-37, NAF-39
    As a registered user I can view and update my bio
    Scenario: Update Bio
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter bio content
    5. Click on ""Save"" button
    6. Verify bio content is updated
    
    Expected Result: Bio content is updated
    ","1909","test_NAF_3_2_0_update_bio","tests.ios","Tue Aug 19 21:06:16 CST 2025","passed","Tue Aug 19 21:06:18 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
    Test Case: NAF-14
    As a user, I want to log in with my email and password
    Scenario: Login Unsuccessful due to Incorrect Password
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter valid email: qingqin@topflightapps.com
    5. Enter incorrect password: Aa1234567
    6. Click ""Log in"" button
    7. Verify error message appears
    
    Expected Result: Error message ""The password you entered is incorrect"" should be displayed
    ","23416","test_NAF_2_2_0_login_with_wrong_password","tests.android","Tue Aug 19 20:44:54 CST 2025","passed","Tue Aug 19 20:45:18 CST 2025","TestAuthentication","test_2_Authentication","",""
"
    Test Case: NAF-12
    As a user, I want to log in with my email and password
    Scenario: Successful Login
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter valid email and password
    5. Click ""Log in"" button
    6. Verify successful login
    
    Expected Result: User should be successfully logged in and redirected to the main app
    ","20185","test_NAF_2_2_0_successful_login","tests.android","Tue Aug 19 20:45:53 CST 2025","passed","Tue Aug 19 20:46:13 CST 2025","TestAuthentication","test_2_Authentication","",""
"
    Test Case: NAF-55
    As a registered user I can view and update my profile settings
    Scenario: Modify Name
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter name
    5. Click on ""Save"" button
    ","25751","test_NAF_3_4_0_modify_name","tests.android","Tue Aug 19 20:48:47 CST 2025","passed","Tue Aug 19 20:49:12 CST 2025","TestPersonInformationManagement","test_3_Account_Setup","",""
"
    Test Case: NAF-98, NAF-99, NAF-105
    As a user I can enroll/unenroll any of the programs
    Scenario: Start a program
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click 'Start Program' button
    6. Verify 'Day 1 complete!' popup is displayed
    7. Click 'Back Home' button
    ","53033","test_NAF_4_5_0_start_a_program","tests.android","Tue Aug 19 20:55:22 CST 2025","passed","Tue Aug 19 20:56:15 CST 2025","TestProgramManagement","test_4_Program_Management","",""
"
    Test Case: NAF-272
    As a user, I want to interact with post: ""Like"" post, leave comments
    Scenario: Verify adding a comment to a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find a post with comments
    4. Click on comment button
    5. Add a new comment
    6. Verify comment is added successfully
    
    Expected Result: User should be able to add comments to posts
    ","10404","test_NAF_14_4_0_verify_adding_comment_to_post","tests.android","Tue Aug 19 21:00:23 CST 2025","passed","Tue Aug 19 21:00:33 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-265
    As a user, I want to join a community based on my selected stage during onboarding.
    Scenario: Verify community feed navigation
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Verify community feed is displayed
    4. Verify community feed navigation is working
    ","519","test_NAF_14_1_0_verify_community_feed_navigation","tests.android","Tue Aug 19 20:58:29 CST 2025","passed","Tue Aug 19 20:58:29 CST 2025","TestCommunityManagement","test_14_Community","",""
"
Test Case 208: Verify notification status persists after page reload.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark a notification as read/unread
5. Reload the page
6. Verify notification moved to correct tab
7. Verify status persists after reload
","16306","test_CMS_208_Notification_Status_After_Page_Reload","tests","Tue Aug 19 20:39:41 CST 2025","passed","Tue Aug 19 20:39:57 CST 2025","","test_11_CMS_Notifications","",""
"
    Test Case: NAF-16
    As a user I want to reset my password if I forget it
    Scenario: Successful Password Reset Request
    
    Steps:
    1. Open the app, Go to the Login page
    2. Click the 'forgot password?' link
    3. Enter a valid registered email
    4. Click 'Submit' button
    ","13298","test_NAF_2_3_0_successful_password_reset_request","tests.android","Tue Aug 19 20:45:29 CST 2025","passed","Tue Aug 19 20:45:42 CST 2025","TestAuthentication","test_2_Authentication","",""
"
    Test Case: NAF-110
    As a user I should be able to check programs details
    Scenario: Comment under enrolled program
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click Day 1 video
    6. Click comments entry
    7. Click write a comment
    8. Enter comment and send
    9. Verify comment is posted
    ","956","test_NAF_4_8_0_comment_under_enrolled_program","tests.ios","Tue Aug 19 21:07:51 CST 2025","passed","Tue Aug 19 21:07:52 CST 2025","TestProgramManagement","test_4_Program_Management","",""
"
Test that an admin user can navigate to the Video section of the CMS platform through the sidebar menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section via sidebar menu
4. Verify successful navigation to video section
","5755","test_NAF_8_1_0_Navigate_To_Video_Section","tests","Tue Aug 19 20:34:28 CST 2025","passed","Tue Aug 19 20:34:34 CST 2025","","test_8_CMS_Video_Management","",""
"
    Test Case: NAF-133
    As a user I should be able to make progress in the program by completing each step of it
    Scenario: Mark step as complete
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click Day 1 video
    6. Click 'Mark as complete' button
    7. Verify 'Day 1 complete!' popup is displayed
    8. Click 'Back Home' button
    9. Verify progress is not 0%
    ","28389","test_NAF_4_10_0_mark_step_as_complete","tests.android","Tue Aug 19 20:57:40 CST 2025","passed","Tue Aug 19 20:58:08 CST 2025","TestProgramManagement","test_4_Program_Management","",""
"
Test that an admin user can view all programs list.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Verify programs list is displayed
5. Verify all programs are accessible
","6859","test_NAF_920_View_Programs_List","tests","Tue Aug 19 20:37:06 CST 2025","passed","Tue Aug 19 20:37:13 CST 2025","","test_9_Programs_Management","",""
"
    Test Case: NAF-20
    As a user, I want to log out and log back in
    Scenario: Logout and Relogin
    
    Steps:
    1. Open the app
    2. Go to ""My Profile"" button
    3. Click on ""Log out"" button
    4. Verify successful logout
    5. Click on ""Log in"" button
    6. Verify successful login
    ","1","test_NAF_2_5_0_logout_and_relogin","tests.ios","Tue Aug 19 21:06:03 CST 2025","passed","Tue Aug 19 21:06:03 CST 2025","TestAuthentication","test_2_Authentication","",""
"
Test Case 199: Verify the notifications page loads correctly.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Verify tabs are displayed correctly
5. Verify table headers are present
6. Verify notification rows are loaded
","8592","test_CMS_199_Verify_Notifications_Page","tests","Tue Aug 19 20:38:42 CST 2025","passed","Tue Aug 19 20:38:51 CST 2025","","test_11_CMS_Notifications","",""
"
Test Case 204: Verify the ""Mark as unread"" functionality after marking as read.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Switch to Read tab
5. Mark the first read notification as unread
6. Verify notification has been marked as unread
","12065","test_CMS_204_Mark_Notification_As_Unread","tests","Tue Aug 19 20:39:13 CST 2025","passed","Tue Aug 19 20:39:25 CST 2025","","test_11_CMS_Notifications","",""
"
    Test Case: NAF-268
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify post fields after sending
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Click ""NEW POST"" button
    4. Verify post input field is present and editable
    5. Enter text content
    6. Click ""Post"" button
    7. Verify post fields are cleared after sending
    
    Expected Result: Post input field should be present, editable, and cleared after posting
    ","1","test_NAF_14_2_0_verify_post_fields_after_sending","tests.ios","Tue Aug 19 21:08:32 CST 2025","passed","Tue Aug 19 21:08:32 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-98, NAF-99, NAF-105
    As a user I can enroll/unenroll any of the programs
    Scenario: Start a program
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click 'Start Program' button
    6. Verify 'Day 1 complete!' popup is displayed
    7. Click 'Back Home' button
    ","10910","test_NAF_4_5_0_start_a_program","tests.ios","Tue Aug 19 21:07:33 CST 2025","passed","Tue Aug 19 21:07:44 CST 2025","TestProgramManagement","test_4_Program_Management","",""
"
    Test Case: NAF-432
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify edit post after sending
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find first post with three dots (more options)
    4. Click three dots and check for Edit option
    5. If Edit option exists, click Edit
    6. Update post text to ""Test edit post""
    7. Click Post button
    8. Verify updated post is visible in feed
    
    Expected Result: Post should be editable if edit functionality is implemented
    ","0","test_NAF_14_2_0_verify_edit_post_after_sending","tests.android","Tue Aug 19 20:59:37 CST 2025","passed","Tue Aug 19 20:59:37 CST 2025","TestCommunityManagement","test_14_Community","",""
"
    Test Case: NAF-14
    As a user, I want to log in with my email and password
    Scenario: Login Unsuccessful due to Incorrect Password
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter valid email: qingqin@topflightapps.com
    5. Enter incorrect password: Aa1234567
    6. Click ""Log in"" button
    7. Verify error message appears
    
    Expected Result: Error message ""The password you entered is incorrect"" should be displayed
    ","35864","test_NAF_2_2_0_login_with_wrong_password","tests.ios","Tue Aug 19 21:03:24 CST 2025","passed","Tue Aug 19 21:04:00 CST 2025","TestAuthentication","test_2_Authentication","",""
"
    Test Case: NAF-93, NAF-96, NAF-97
    As a user on the home page I should be able to see the list of recommended programs
    Scenario: View list of recommended programs
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Verify the list of recommended programs is displayed
    4. Click on a program card
    5. Verify program detail page is displayed
    6. Verify program card information is displayed
    7. Verify program detail page is displayed
    ","10960","test_NAF_4_3_0_view_recommended_programs","tests.ios","Tue Aug 19 21:07:15 CST 2025","passed","Tue Aug 19 21:07:26 CST 2025","TestProgramManagement","test_4_Program_Management","",""
"
    Test Case: NAF-15
    As a user, I want to log in with my email and password
    Scenario: Login Unsuccessful due to Non-existent Email
    
    Steps:
    1. Open the app
    2. Click on ""Log in"" button
    3. Click on ""Sign in with your email"" button
    4. Enter non-existent email: test@example.com
    5. Enter password: testpassword
    6. Click ""Log in"" button    
    7. Verify error message appears
    
    Expected Result: Error message ""There is no account associated with this email. Please sign up."" should be displayed
    ","19640","test_NAF_2_2_0_login_with_wrong_email","tests.android","Tue Aug 19 20:44:24 CST 2025","passed","Tue Aug 19 20:44:43 CST 2025","TestAuthentication","test_2_Authentication","",""
