"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 23 18:50:25 UTC 2025","Thu Oct 23 18:50:47 UTC 2025","22218","tests","test_7_CMS_Authentication","","","","test_NAF_7_3_0_Logout_of_AdminPanel","
Test that a user with admin role can successfully log out from the CMS.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
6. Click the logout button
7. Verify that the user is logged out
"
"passed","Thu Oct 23 18:55:26 UTC 2025","Thu Oct 23 18:56:07 UTC 2025","40994","tests","test_8_CMS_Video_Management","","","","test_NAF_8_12_0_Upload_Thumbnail","
Test that an admin user can upload a video thumbnail.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Upload/Change thumbnail for the video
6. Verify thumbnail is successfully uploaded
"
"passed","Thu Oct 23 19:08:53 UTC 2025","Thu Oct 23 19:09:18 UTC 2025","24847","tests","test_12_CMS_Communities","","","","test_NAF_12_1_0_View_All_Communities","
Test Case 224: Verify Community Groups Visibility in CMS

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Verify visibility of all community groups
5. Check each community individually (Pregnant, Trying to Conceive, Postpartum)
"
"passed","Thu Oct 23 19:05:59 UTC 2025","Thu Oct 23 19:06:21 UTC 2025","22253","tests","test_11_CMS_Notifications","","","","test_CMS_11_9_0_Access_Comment_From_Notification","
Test Case 209: Verify ability to access comment from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Verify user is redirected to Comments view
8. Verify comment view access is successful
"
"passed","Thu Oct 23 19:06:21 UTC 2025","Thu Oct 23 19:06:54 UTC 2025","32965","tests","test_11_CMS_Notifications","","","","test_CMS_11_10_0_Reply_To_Comment","
Test Case 210: Verify ability to reply to a comment from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Reply to the selected comment
8. Verify reply functionality works correctly
"
"passed","Thu Oct 23 18:59:00 UTC 2025","Thu Oct 23 18:59:37 UTC 2025","37657","tests","test_9_Programs_Management","","","","test_NAF_9_8_0_Edit_Program","
Test that an admin user can create and edit programs.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Wait for page to load after program creation
6. Edit the created program
7. Verify changes are saved successfully
"
"passed","Thu Oct 23 18:50:04 UTC 2025","Thu Oct 23 18:50:25 UTC 2025","20608","tests","test_7_CMS_Authentication","","","","test_NAF_7_2_0_Login_As_Admin","
Test that a user with admin role can login to the content management platform 
using the same credentials as for the mobile app.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
"
"passed","Thu Oct 23 18:52:28 UTC 2025","Thu Oct 23 18:52:49 UTC 2025","20707","tests","test_8_CMS_Video_Management","","","","test_NAF_8_2_0_Videos_Uploaded_Sorted_By_Creation_Date","
Verify videos are sorted by creation date in descending order

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Verify all video columns are sorted by creation date in descending order
"
"passed","Thu Oct 23 18:59:37 UTC 2025","Thu Oct 23 19:00:20 UTC 2025","42407","tests","test_9_Programs_Management","","","","test_NAF_9_9_0_Popular_Nutrition_Tags","
Verify user can toggle Popular or Nutrition tag when creating a program

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Verify Popular or Nutrition tag is not selected by default
6. Toggle Popular or Nutrition tag
7. Verify tag is selected
8. Toggle Popular or Nutrition tag
9. Verify tag is not selected
6. Verify program is successfully deleted
"
"passed","Thu Oct 23 19:04:17 UTC 2025","Thu Oct 23 19:04:45 UTC 2025","27934","tests","test_11_CMS_Notifications","","","","test_CMS_11_5_0_Mark_Notification_As_Unread","
Test Case 204: Verify the ""Mark as unread"" functionality after marking as read.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Switch to Read tab
5. Mark the first read notification as unread
6. Verify notification has been marked as unread
"
"passed","Thu Oct 23 19:00:20 UTC 2025","Thu Oct 23 19:01:45 UTC 2025","85216","tests","test_9_Programs_Management","","","","test_NAF_9_9_0_Popular_Nutrition_One_Tag_Selected","
Verify user can only choose one tag

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Verify Popular or Nutrition tag is not selected by default
6. Toggle Popular or Nutrition tag
7. Verify tag is selected
8. Toggle Popular or Nutrition tag
9. Verify tag is not selected
6. Verify program is successfully deleted
"
"passed","Thu Oct 23 18:57:20 UTC 2025","Thu Oct 23 18:57:46 UTC 2025","25921","tests","test_9_Programs_Management","","","","test_NAF_9_2_0_View_Programs_List","
Test that an admin user can view all programs list.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Verify programs list is displayed
5. Verify all programs are accessible
"
"passed","Thu Oct 23 19:06:54 UTC 2025","Thu Oct 23 19:07:26 UTC 2025","32276","tests","test_11_CMS_Notifications","","","","test_CMS_11_11_0_Reply_To_Program_Step_Thread","
Test Case 211: Verify ability to reply to program step thread from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Reply to the program step thread
8. Verify reply functionality works correctly
"
"passed","Thu Oct 23 19:11:11 UTC 2025","Thu Oct 23 19:12:04 UTC 2025","52943","tests","test_12_CMS_Communities","","","","test_NAF_12_6_0_pin_unpin_community_post","
Test Case 254: Verify Pinning a Post
Test Case 255: Verify Post Pinned to Top of Community Thread
Test Case 256: Verify Unpinning a Post

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Create a new post with image
5. Publish the post and verify creation
6. Pin the post
7. Unpin the post
8. Verify pin/unpin functionality works correctly
"
"passed","Thu Oct 23 18:54:26 UTC 2025","Thu Oct 23 18:54:55 UTC 2025","28220","tests","test_8_CMS_Video_Management","","","","test_NAF_8_9_0_Publish_Video","
Test that an admin user can publish a video and verify it remains published after logout/login.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Publish the video
6. Logout and login again
7. Verify video is still published
"
"passed","Thu Oct 23 18:53:13 UTC 2025","Thu Oct 23 18:53:33 UTC 2025","19660","tests","test_8_CMS_Video_Management","","","","test_NAF_8_3_0_Search_Videos_Invalid_Keyword","
Test that an admin user can search videos by video title.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Search for the uploaded video by invalid keyword
6. Verify search results display no videos
"
"passed","Thu Oct 23 19:07:50 UTC 2025","Thu Oct 23 19:08:19 UTC 2025","29446","tests","test_11_CMS_Notifications","","","","test_CMS_11_13_0_Delete_From_Three_Dots_Menu","
Test Case 213: Verify ability to delete notification from 3 dots menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Delete notification from 3 dots menu
7. Verify notification is deleted successfully
"
"passed","Thu Oct 23 18:51:45 UTC 2025","Thu Oct 23 18:52:06 UTC 2025","20649","tests","test_8_CMS_Video_Management","","","","test_NAF_8_1_0_Navigate_To_Video_Section","
Test that an admin user can navigate to the Video section of the CMS platform through the sidebar menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section via sidebar menu
4. Verify successful navigation to video section
"
"passed","Thu Oct 23 18:53:57 UTC 2025","Thu Oct 23 18:54:26 UTC 2025","28955","tests","test_8_CMS_Video_Management","","","","test_NAF_8_8_0_Update_Video_Details","
Test that an admin user can select a video and update its details.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Select the uploaded video
6. Update video details
7. Verify changes are saved successfully
"
"passed","Thu Oct 23 19:03:54 UTC 2025","Thu Oct 23 19:04:17 UTC 2025","22948","tests","test_11_CMS_Notifications","","","","test_CMS_11_4_0_Verify_Unread_Notifications_Exist","
Test Case 203: Verify that there is at least one unread notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Verify notification columns are visible
7. Verify all required columns are present
"
"passed","Thu Oct 23 18:54:55 UTC 2025","Thu Oct 23 18:55:26 UTC 2025","31720","tests","test_8_CMS_Video_Management","","","","test_NAF_8_10_0_Delete_Video","
Test that an admin user can delete a video using the 3 dots menu.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Delete the video using 3 dots menu
6. Verify video is successfully deleted
"
"passed","Thu Oct 23 19:04:45 UTC 2025","Thu Oct 23 19:05:09 UTC 2025","23845","tests","test_11_CMS_Notifications","","","","test_CMS_11_6_0_Mark_Multiple_Notifications_As_Read","
Test Case 205: Verify that marking multiple notifications as read works correctly.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark multiple notifications as read (up to 3)
5. Verify each notification is marked as read
"
"passed","Thu Oct 23 18:52:49 UTC 2025","Thu Oct 23 18:53:13 UTC 2025","24168","tests","test_8_CMS_Video_Management","","","","test_NAF_8_3_0_Search_Videos","
Test that an admin user can search videos by video title.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Search for the uploaded video by title
6. Verify search results display the correct video
"
"passed","Thu Oct 23 19:09:18 UTC 2025","Thu Oct 23 19:10:20 UTC 2025","62043","tests","test_12_CMS_Communities","","","","test_NAF_12_2_0_Create_Post_In_Community","
Test Case 225: Verify Admin Post Creation with Text and Image
Test Case 226: Verify Admin Post Draft Saving
Test Case 229: Verify Published Post Information

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Community page
4. Create a post with image and publish it
5. Verify the post is created and displayed
6. Create another post and save as draft
"
"passed","Thu Oct 23 19:02:35 UTC 2025","Thu Oct 23 19:03:03 UTC 2025","27526","tests","test_11_CMS_Notifications","","","","test_CMS_11_1_0_Verify_Notifications_Page","
Test Case 199: Verify the notifications page loads correctly.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Verify tabs are displayed correctly
5. Verify table headers are present
6. Verify notification rows are loaded
"
"passed","Thu Oct 23 19:05:32 UTC 2025","Thu Oct 23 19:05:59 UTC 2025","26440","tests","test_11_CMS_Notifications","","","","test_CMS_11_8_0_Notification_Status_After_Page_Reload","
Test Case 208: Verify notification status persists after page reload.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark a notification as read/unread
5. Reload the page
6. Verify notification moved to correct tab
7. Verify status persists after reload
"
