"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 12 16:58:45 UTC 2025","Wed Nov 12 16:59:09 UTC 2025","24519","tests","test_11_CMS_Notifications","","","","test_CMS_11_7_0_Mark_Single_Notification_As_Read_Unread","
Test Case 207: Verify marking a single notification as read and unread.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark a single notification as read
5. Mark the same notification as unread
6. Verify status changes correctly
"
"passed","Wed Nov 12 17:01:06 UTC 2025","Wed Nov 12 17:01:36 UTC 2025","30183","tests","test_11_CMS_Notifications","","","","test_CMS_11_12_0_Close_Comments_View","
Test Case 212: Verify ability to close comments view.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Close the comments view using Escape key
8. Verify comments view is closed successfully
"
"passed","Wed Nov 12 17:47:56 UTC 2025","Wed Nov 12 17:48:41 UTC 2025","45696","tests.ios","test_4_Program_Management","TestProgramManagement","","","test_NAF_4_3_0_view_recommended_programs","
    Test Case: NAF-93, NAF-96, NAF-97
    As a user on the home page I should be able to see the list of recommended programs
    Scenario: View list of recommended programs
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Verify the list of recommended programs is displayed
    4. Click on a program card
    5. Verify program detail page is displayed
    6. Verify program card information is displayed
    7. Verify program detail page is displayed
    "
"passed","Wed Nov 12 16:59:09 UTC 2025","Wed Nov 12 16:59:35 UTC 2025","25995","tests","test_11_CMS_Notifications","","","","test_CMS_11_8_0_Notification_Status_After_Page_Reload","
Test Case 208: Verify notification status persists after page reload.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark a notification as read/unread
5. Reload the page
6. Verify notification moved to correct tab
7. Verify status persists after reload
"
"passed","Wed Nov 12 17:59:09 UTC 2025","Wed Nov 12 17:59:09 UTC 2025","1","tests.ios","test_14_Community","TestCommunityManagement","","","test_NAF_14_2_0_verify_edit_post_after_sending","
    Test Case: NAF-432
    As a user I want to create text or text + image posts to share with the community
    Scenario: Verify edit post after sending
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find first post with three dots (more options)
    4. Click three dots and check for Edit option
    5. If Edit option exists, click Edit
    6. Update post text to ""Test edit post""
    7. Click Post button
    8. Verify updated post is visible in feed
    
    Expected Result: Post should be editable if edit functionality is implemented
    "
"passed","Wed Nov 12 16:47:04 UTC 2025","Wed Nov 12 16:47:31 UTC 2025","26730","tests","test_8_CMS_Video_Management","","","","test_NAF_8_3_0_Search_Videos","
Test that an admin user can search videos by video title.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Search for the uploaded video by title
6. Verify search results display the correct video
"
"passed","Wed Nov 12 16:47:31 UTC 2025","Wed Nov 12 16:47:52 UTC 2025","21267","tests","test_8_CMS_Video_Management","","","","test_NAF_8_3_0_Search_Videos_Invalid_Keyword","
Test that an admin user can search videos by video title.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Upload a new video with random title
5. Search for the uploaded video by invalid keyword
6. Verify search results display no videos
"
"passed","Wed Nov 12 16:56:24 UTC 2025","Wed Nov 12 16:56:50 UTC 2025","25485","tests","test_11_CMS_Notifications","","","","test_CMS_11_2_0_Mark_First_Notification_As_Read","
Test Case 201: Verify the ""Mark as read"" button functionality.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Mark the first notification as read
5. Verify notification status changes
"
"passed","Wed Nov 12 16:46:22 UTC 2025","Wed Nov 12 16:46:42 UTC 2025","20369","tests","test_8_CMS_Video_Management","","","","test_NAF_8_2_0_View_All_Videos_Uploaded","
Test that an admin user can view all videos uploaded to the CMS platform.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Video section
4. Verify all video columns are displayed correctly
5. Verify videos list is accessible
"
"passed","Wed Nov 12 16:44:48 UTC 2025","Wed Nov 12 16:45:07 UTC 2025","18209","tests","test_7_CMS_Authentication","","","","test_NAF_7_3_0_Logout_of_AdminPanel","
Test that a user with admin role can successfully log out from the CMS.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
6. Click the logout button
7. Verify that the user is logged out
"
"passed","Wed Nov 12 16:53:57 UTC 2025","Wed Nov 12 16:54:41 UTC 2025","43987","tests","test_9_Programs_Management","","","","test_NAF_9_9_0_Popular_Nutrition_Tags","
Verify user can toggle Popular or Nutrition tag when creating a program

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Create a new program with random title
5. Verify Popular or Nutrition tag is not selected by default
6. Toggle Popular or Nutrition tag
7. Verify tag is selected
8. Toggle Popular or Nutrition tag
9. Verify tag is not selected
6. Verify program is successfully deleted
"
"passed","Wed Nov 12 16:57:45 UTC 2025","Wed Nov 12 16:58:21 UTC 2025","35949","tests","test_11_CMS_Notifications","","","","test_CMS_11_5_0_Mark_Notification_As_Unread","
Test Case 204: Verify the ""Mark as unread"" functionality after marking as read.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Switch to Read tab
5. Mark the first read notification as unread
6. Verify notification has been marked as unread
"
"passed","Wed Nov 12 16:57:13 UTC 2025","Wed Nov 12 16:57:45 UTC 2025","32041","tests","test_11_CMS_Notifications","","","","test_CMS_11_4_0_Verify_Unread_Notifications_Exist","
Test Case 203: Verify that there is at least one unread notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Verify notification columns are visible
7. Verify all required columns are present
"
"passed","Wed Nov 12 16:58:07 UTC 2025","Wed Nov 12 16:58:31 UTC 2025","23637","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_2_0_update_bio","
    Test Case: NAF-37, NAF-39
    As a registered user I can view and update my bio
    Scenario: Update Bio
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter bio content
    5. Click on ""Save"" button
    6. Verify bio content is updated
    
    Expected Result: Bio content is updated
    "
"passed","Wed Nov 12 17:00:00 UTC 2025","Wed Nov 12 17:00:33 UTC 2025","33562","tests","test_11_CMS_Notifications","","","","test_CMS_11_10_0_Reply_To_Comment","
Test Case 210: Verify ability to reply to a comment from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Reply to the selected comment
8. Verify reply functionality works correctly
"
"passed","Wed Nov 12 16:50:49 UTC 2025","Wed Nov 12 16:51:41 UTC 2025","52373","tests.android","test_2_Authentication","TestAuthentication","","","test_NAF_2_4_0_stay_logged_in_quick","
    Test Case: NAF-19
    As a user, I want to stay logged in for as long as possible, so that I don't have to log in frequently
    Scenario: Stay Logged In (Quick Test - 30 seconds)
    
    Steps:
    1. Open the app, user is already logged in
    2. Close the app, wait for 30 seconds
    3. Open the app, User is still logged in and is redirected to the Home page
    "
"passed","Wed Nov 12 17:40:30 UTC 2025","Wed Nov 12 17:41:05 UTC 2025","35123","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_change_password","
    Test Case: NAF-62, NAF-63
    As a registered user I can view and update my profile settings
    Scenario: Change Password
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Change Password"" button
    6. Enter new password
    7. Enter confirm password
    8. Click on ""Save"" button
    9. Verify password is changed
    "
"passed","Wed Nov 12 17:21:46 UTC 2025","Wed Nov 12 17:24:03 UTC 2025","136666","tests.android","test_14_Community","TestCommunityManagement","","","test_NAF_14_4_0_verify_adding_comment_to_post","
    Test Case: NAF-272
    As a user, I want to interact with post: 'Like' post, leave comments
    Scenario: Verify adding a comment to a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to 'Community' tab
    3. Find a post with comments
    4. Click on comment button
    5. Add a new comment
    6. Verify comment is added successfully
    
    Expected Result: User should be able to add comments to posts
    "
"passed","Wed Nov 12 17:01:23 UTC 2025","Wed Nov 12 17:03:43 UTC 2025","140346","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_change_password_wrong_old_password","
    Test Case: NAF-63
    As a registered user I can view and update my profile settings
    Scenario: Change Password, Fail with Old Password and Success with New Password
    
    Steps:
    1. Open the app, the user is logged in
    2. Log out
    3. Login with old password, should fail
    4. Login with new password, should success
    5. reset the password with default old one
    "
"passed","Wed Nov 12 16:53:55 UTC 2025","Wed Nov 12 16:55:16 UTC 2025","80997","tests.android","test_2_Authentication_logout","TestLogout","","","test_logout_and_relogin","
    Test Case: NAF-433
    As a user, I want to be able to log out from the app
    Scenario: Logout and Relogin
    
    Steps:
    1. Open the app
    2. Go to ""My Profile"" button
    3. Click on ""Log out"" button
    4. Verify successful logout
    5. Click on ""Log in"" button
    6. Verify successful login
    
    Expected Result: User should be successfully logged in and redirected to the main app
    "
"passed","Wed Nov 12 17:00:37 UTC 2025","Wed Nov 12 17:01:12 UTC 2025","34888","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_change_password","
    Test Case: NAF-62, NAF-63
    As a registered user I can view and update my profile settings
    Scenario: Change Password
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Change Password"" button
    6. Enter new password
    7. Enter confirm password
    8. Click on ""Save"" button
    9. Verify password is changed
    "
"passed","Wed Nov 12 16:45:07 UTC 2025","Wed Nov 12 16:45:39 UTC 2025","31905","tests","test_7_CMS_Authentication","","","","test_NAF_7_4_0_Edit_Profile","
Test that a user with admin role can access the profile page and edit profile information.

Test Steps:
1. Launch the browser
2. Go to the login page
3. Enter the admin credentials
4. Click the login button
5. Verify that the user is logged in
6. Click the profile button
7. Verify that the user is on the profile page
8. Click the edit profile button
9. Enter the new profile information
10. Click the save button
11. Verify that the profile information is updated
"
"passed","Wed Nov 12 17:03:55 UTC 2025","Wed Nov 12 17:04:30 UTC 2025","35344","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_5_0_add_kids","
    Test Case: NAF-42
    As a registered user I can add my kids info in my profile page
    Scenario: Add Kids
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Add a child"" button
    4. Enter child's name
    5. Enter child's age
    6. Click on ""Save"" button
    7. Verify child's info is added
    "
"passed","Wed Nov 12 17:00:33 UTC 2025","Wed Nov 12 17:01:06 UTC 2025","32799","tests","test_11_CMS_Notifications","","","","test_CMS_11_11_0_Reply_To_Program_Step_Thread","
Test Case 211: Verify ability to reply to program step thread from notification.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Notifications page
4. Check for unread notifications
5. If no unread notifications, switch to Read tab
6. Click on the first notification entry
7. Reply to the program step thread
8. Verify reply functionality works correctly
"
"passed","Wed Nov 12 17:04:08 UTC 2025","Wed Nov 12 17:05:03 UTC 2025","55163","tests","test_12_CMS_Communities","","","","test_NAF_12_4_0_delete_edit_own_and_others_post","
Test Case 238: Verify Admin/Coach Can Edit Own Post
Test Case 239: Verify Admin/Coach Can Delete Own Post
Test Case 242: Verify Admin/Coach Can Edit Own Reply
Test Case 243: Verify Admin/Coach Can Delete Own Reply

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Postpartum community page
4. Create a new post with image
5. Publish the post and verify creation
6. Edit the post with new content
7. Add a comment to the post
8. Delete the comment
9. Delete the post
"
"passed","Wed Nov 12 17:28:26 UTC 2025","Wed Nov 12 17:28:42 UTC 2025","15282","tests.ios","test_2_Authentication","TestAuthentication","","","test_NAF_2_3_0_successful_password_reset_request","
    Test Case: NAF-16
    As a user I want to reset my password if I forget it
    Scenario: Successful Password Reset Request
    
    Steps:
    1. Open the app, Go to the Login page
    2. Click the 'forgot password?' link
    3. Enter a valid registered email
    4. Click 'Submit' button
    "
"passed","Wed Nov 12 17:54:15 UTC 2025","Wed Nov 12 17:55:36 UTC 2025","81118","tests.ios","test_4_Program_Management","TestProgramManagement","","","test_NAF_4_10_0_mark_step_as_complete","
    Test Case: NAF-133
    As a user I should be able to make progress in the program by completing each step of it
    Scenario: Mark step as complete
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to the Programs tab
    3. Click on a program card
    4. If not enrolled, enroll first
    5. Click Day 1 video
    6. Click 'Mark as complete' button
    7. Verify 'Day 1 complete!' popup is displayed
    8. Click 'Back Home' button
    9. Verify progress is not 0%
    "
"passed","Wed Nov 12 17:37:56 UTC 2025","Wed Nov 12 17:38:20 UTC 2025","24596","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_2_0_update_bio","
    Test Case: NAF-37, NAF-39
    As a registered user I can view and update my bio
    Scenario: Update Bio
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter bio content
    5. Click on ""Save"" button
    6. Verify bio content is updated
    
    Expected Result: Bio content is updated
    "
"passed","Wed Nov 12 17:39:45 UTC 2025","Wed Nov 12 17:40:18 UTC 2025","33148","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_modify_mobile","
    Test Case: NAF-60
    As a registered user I can view and update my profile settings
    Scenario: Modify Mobile
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Enter mobile number
    5. Click on ""Save"" button   
    "
"passed","Wed Nov 12 17:30:54 UTC 2025","Wed Nov 12 17:31:46 UTC 2025","51946","tests.ios","test_2_Authentication","TestAuthentication","","","test_NAF_2_4_0_stay_logged_in_quick","
    Test Case: NAF-19
    As a user, I want to stay logged in for as long as possible, so that I don't have to log in frequently
    Scenario: Stay Logged In (Quick Test - 30 seconds)
    
    Steps:
    1. Open the app, user is already logged in
    2. Close the app, wait for 30 seconds
    3. Open the app, User is still logged in and is redirected to the Home page
    "
"passed","Wed Nov 12 17:04:42 UTC 2025","Wed Nov 12 17:05:24 UTC 2025","42009","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_5_0_delete_kids","
    Test Case: NAF-47
    As a registered user I can add my kids info in my profile page
    Scenario: Delete Kids
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Add a child"" button
    4. Enter child's name
    5. Enter child's age
    6. Click on ""Save"" button
    7. Verify child's info is added
    8. Click on ""Edit"" button
    9. Click on ""Delete"" button
    10. Verify child's info is deleted
    "
"passed","Wed Nov 12 18:02:10 UTC 2025","Wed Nov 12 18:02:14 UTC 2025","3279","tests.ios","test_14_Community","TestCommunityManagement","","","test_NAF_14_4_0_verify_liking_post","
    Test Case: NAF-271
    As a user, I want to interact with post: ""Like"" post, leave comments
    Scenario: Verify liking a post
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""Community"" tab
    3. Find the first like button
    4. Record current like count
    5. Click like button
    6. Verify like count changes as expected
    
    Expected Result: User should be able to like posts and see like count change
    "
"passed","Wed Nov 12 16:51:29 UTC 2025","Wed Nov 12 16:51:49 UTC 2025","20418","tests","test_9_Programs_Management","","","","test_NAF_9_2_0_View_Programs_List","
Test that an admin user can view all programs list.

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Programs section
4. Verify programs list is displayed
5. Verify all programs are accessible
"
"passed","Wed Nov 12 17:45:35 UTC 2025","Wed Nov 12 17:46:25 UTC 2025","49793","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_7_0_change_stage","
    Test Case: NAF-73 - NAF 81, random stage change
    As a registered user I can edit my current stage
    Scenario: Change Stage
    
    Steps:
    1. Open the app, assume the user is logged in   
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Stage"" button
    5. Click on ""Change"" button
    6. Verify stage is changed
    "
"passed","Wed Nov 12 17:41:16 UTC 2025","Wed Nov 12 17:43:40 UTC 2025","143952","tests.ios","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_4_0_change_password_wrong_old_password","
    Test Case: NAF-63
    As a registered user I can view and update my profile settings
    Scenario: Change Password, Fail with Old Password and Success with New Password
    
    Steps:
    1. Open the app, the user is logged in
    2. Log out
    3. Login with old password, should fail
    4. Login with new password, should success
    5. reset the password with default old one
    "
"skipped","Wed Nov 12 16:58:32 UTC 2025","Wed Nov 12 16:58:32 UTC 2025","0","tests.android","test_3_Account_Setup","TestPersonInformationManagement","","","test_NAF_3_3_0_edit_profile_picture","
    Test Case: NAF-40
    As a registered user I can view and update profile image
    Scenario: Edit Profile Picture
    
    Steps:
    1. Open the app, assume the user is logged in
    2. Go to ""My Profile"" button
    3. Click on ""Edit"" button
    4. Click on ""Take a picture"" button (might not stable on simulator)
    5. Select a photo from the device
    
    Note: This test is skipped because camera functionality is not supported in the current simulator
    "
"passed","Wed Nov 12 17:03:05 UTC 2025","Wed Nov 12 17:04:08 UTC 2025","63082","tests","test_12_CMS_Communities","","","","test_NAF_12_2_0_Create_Post_In_Community","
Test Case 225: Verify Admin Post Creation with Text and Image
Test Case 226: Verify Admin Post Draft Saving
Test Case 229: Verify Published Post Information

Test Steps:
1. Launch the browser
2. Login as admin user
3. Navigate to Community page
4. Create a post with image and publish it
5. Verify the post is created and displayed
6. Create another post and save as draft
"
